thresh,precision,recall,TP,FP,FN,TN,n_predicted,n_ground_pos
0.838,0.32972972972972975,1.0,61,124,0,0,185,61
0.839,0.32972972972972975,1.0,61,124,0,0,185,61
0.84,0.32972972972972975,1.0,61,124,0,0,185,61
0.841,0.32972972972972975,1.0,61,124,0,0,185,61
0.842,0.32972972972972975,1.0,61,124,0,0,185,61
0.843,0.32972972972972975,1.0,61,124,0,0,185,61
0.844,0.32972972972972975,1.0,61,124,0,0,185,61
0.845,0.32972972972972975,1.0,61,124,0,0,185,61
0.846,0.32972972972972975,1.0,61,124,0,0,185,61
0.847,0.32972972972972975,1.0,61,124,0,0,185,61
0.848,0.32972972972972975,1.0,61,124,0,0,185,61
0.849,0.32972972972972975,1.0,61,124,0,0,185,61
0.85,0.32972972972972975,1.0,61,124,0,0,185,61
0.851,0.32972972972972975,1.0,61,124,0,0,185,61
0.852,0.32972972972972975,1.0,61,124,0,0,185,61
0.853,0.32972972972972975,1.0,61,124,0,0,185,61
0.854,0.32972972972972975,1.0,61,124,0,0,185,61
0.855,0.32972972972972975,1.0,61,124,0,0,185,61
0.856,0.32972972972972975,1.0,61,124,0,0,185,61
0.857,0.32972972972972975,1.0,61,124,0,0,185,61
0.858,0.32972972972972975,1.0,61,124,0,0,185,61
0.859,0.32972972972972975,1.0,61,124,0,0,185,61
0.86,0.32972972972972975,1.0,61,124,0,0,185,61
0.861,0.32972972972972975,1.0,61,124,0,0,185,61
0.862,0.32972972972972975,1.0,61,124,0,0,185,61
0.863,0.32972972972972975,1.0,61,124,0,0,185,61
0.864,0.32972972972972975,1.0,61,124,0,0,185,61
0.865,0.32972972972972975,1.0,61,124,0,0,185,61
0.866,0.32972972972972975,1.0,61,124,0,0,185,61
0.867,0.32972972972972975,1.0,61,124,0,0,185,61
0.868,0.32972972972972975,1.0,61,124,0,0,185,61
0.869,0.32972972972972975,1.0,61,124,0,0,185,61
0.87,0.32972972972972975,1.0,61,124,0,0,185,61
0.871,0.32972972972972975,1.0,61,124,0,0,185,61
0.872,0.32972972972972975,1.0,61,124,0,0,185,61
0.873,0.32972972972972975,1.0,61,124,0,0,185,61
0.874,0.32972972972972975,1.0,61,124,0,0,185,61
0.875,0.32972972972972975,1.0,61,124,0,0,185,61
0.876,0.32972972972972975,1.0,61,124,0,0,185,61
0.877,0.32972972972972975,1.0,61,124,0,0,185,61
0.878,0.32972972972972975,1.0,61,124,0,0,185,61
0.879,0.32972972972972975,1.0,61,124,0,0,185,61
0.88,0.32972972972972975,1.0,61,124,0,0,185,61
0.881,0.32972972972972975,1.0,61,124,0,0,185,61
0.882,0.32972972972972975,1.0,61,124,0,0,185,61
0.883,0.32972972972972975,1.0,61,124,0,0,185,61
0.884,0.32972972972972975,1.0,61,124,0,0,185,61
0.885,0.32972972972972975,1.0,61,124,0,0,185,61
0.886,0.32972972972972975,1.0,61,124,0,0,185,61
0.887,0.32972972972972975,1.0,61,124,0,0,185,61
0.888,0.32972972972972975,1.0,61,124,0,0,185,61
0.889,0.32972972972972975,1.0,61,124,0,0,185,61
0.89,0.32972972972972975,1.0,61,124,0,0,185,61
0.891,0.32972972972972975,1.0,61,124,0,0,185,61
0.892,0.32972972972972975,1.0,61,124,0,0,185,61
0.893,0.32972972972972975,1.0,61,124,0,0,185,61
0.894,0.32972972972972975,1.0,61,124,0,0,185,61
0.895,0.32972972972972975,1.0,61,124,0,0,185,61
0.896,0.32972972972972975,1.0,61,124,0,0,185,61
0.897,0.32972972972972975,1.0,61,124,0,0,185,61
0.898,0.32972972972972975,1.0,61,124,0,0,185,61
0.899,0.32972972972972975,1.0,61,124,0,0,185,61
0.9,0.32972972972972975,1.0,61,124,0,0,185,61
0.901,0.32972972972972975,1.0,61,124,0,0,185,61
0.902,0.32972972972972975,1.0,61,124,0,0,185,61
0.903,0.32972972972972975,1.0,61,124,0,0,185,61
0.904,0.32972972972972975,1.0,61,124,0,0,185,61
0.905,0.32972972972972975,1.0,61,124,0,0,185,61
0.906,0.32972972972972975,1.0,61,124,0,0,185,61
0.907,0.32972972972972975,1.0,61,124,0,0,185,61
0.908,0.32972972972972975,1.0,61,124,0,0,185,61
0.909,0.32972972972972975,1.0,61,124,0,0,185,61
0.91,0.32972972972972975,1.0,61,124,0,0,185,61
0.911,0.32972972972972975,1.0,61,124,0,0,185,61
0.912,0.32972972972972975,1.0,61,124,0,0,185,61
0.913,0.32972972972972975,1.0,61,124,0,0,185,61
0.914,0.32972972972972975,1.0,61,124,0,0,185,61
0.915,0.32972972972972975,1.0,61,124,0,0,185,61
0.916,0.32972972972972975,1.0,61,124,0,0,185,61
0.917,0.32972972972972975,1.0,61,124,0,0,185,61
0.918,0.32972972972972975,1.0,61,124,0,0,185,61
0.919,0.32972972972972975,1.0,61,124,0,0,185,61
0.92,0.32972972972972975,1.0,61,124,0,0,185,61
0.921,0.32972972972972975,1.0,61,124,0,0,185,61
0.922,0.32972972972972975,1.0,61,124,0,0,185,61
0.923,0.32972972972972975,1.0,61,124,0,0,185,61
0.924,0.32972972972972975,1.0,61,124,0,0,185,61
0.925,0.32972972972972975,1.0,61,124,0,0,185,61
0.926,0.32972972972972975,1.0,61,124,0,0,185,61
0.927,0.32972972972972975,1.0,61,124,0,0,185,61
0.928,0.32972972972972975,1.0,61,124,0,0,185,61
0.929,0.32972972972972975,1.0,61,124,0,0,185,61
0.93,0.32972972972972975,1.0,61,124,0,0,185,61
0.931,0.32972972972972975,1.0,61,124,0,0,185,61
0.932,0.32972972972972975,1.0,61,124,0,0,185,61
0.933,0.32972972972972975,1.0,61,124,0,0,185,61
0.934,0.32972972972972975,1.0,61,124,0,0,185,61
0.935,0.32972972972972975,1.0,61,124,0,0,185,61
0.936,0.32972972972972975,1.0,61,124,0,0,185,61
0.937,0.32972972972972975,1.0,61,124,0,0,185,61
0.9380000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9390000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9400000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9410000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9420000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9430000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9440000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9450000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9460000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9470000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9480000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9490000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9500000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9510000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9520000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9530000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9540000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9550000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9560000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9570000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9580000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.9590000000000001,0.32972972972972975,1.0,61,124,0,0,185,61
0.96,0.32972972972972975,1.0,61,124,0,0,185,61
0.961,0.32972972972972975,1.0,61,124,0,0,185,61
0.962,0.32972972972972975,1.0,61,124,0,0,185,61
0.963,0.32972972972972975,1.0,61,124,0,0,185,61
0.964,0.32972972972972975,1.0,61,124,0,0,185,61
0.965,0.32972972972972975,1.0,61,124,0,0,185,61
0.966,0.32972972972972975,1.0,61,124,0,0,185,61
0.967,0.32972972972972975,1.0,61,124,0,0,185,61
0.968,0.32972972972972975,1.0,61,124,0,0,185,61
0.969,0.32972972972972975,1.0,61,124,0,0,185,61
0.97,0.32972972972972975,1.0,61,124,0,0,185,61
0.971,0.32972972972972975,1.0,61,124,0,0,185,61
0.972,0.32972972972972975,1.0,61,124,0,0,185,61
0.973,0.32972972972972975,1.0,61,124,0,0,185,61
0.974,0.32972972972972975,1.0,61,124,0,0,185,61
0.975,0.32972972972972975,1.0,61,124,0,0,185,61
0.976,0.32972972972972975,1.0,61,124,0,0,185,61
0.977,0.32972972972972975,1.0,61,124,0,0,185,61
0.978,0.32972972972972975,1.0,61,124,0,0,185,61
0.979,0.32972972972972975,1.0,61,124,0,0,185,61
0.98,0.32972972972972975,1.0,61,124,0,0,185,61
0.981,0.32972972972972975,1.0,61,124,0,0,185,61
0.982,0.32972972972972975,1.0,61,124,0,0,185,61
0.983,0.32972972972972975,1.0,61,124,0,0,185,61
0.984,0.32972972972972975,1.0,61,124,0,0,185,61
0.985,0.32972972972972975,1.0,61,124,0,0,185,61
0.986,0.32972972972972975,1.0,61,124,0,0,185,61
0.987,0.32972972972972975,1.0,61,124,0,0,185,61
0.988,0.32972972972972975,1.0,61,124,0,0,185,61
0.989,0.32972972972972975,1.0,61,124,0,0,185,61
0.99,0.32972972972972975,1.0,61,124,0,0,185,61
0.991,0.32972972972972975,1.0,61,124,0,0,185,61
0.992,0.32972972972972975,1.0,61,124,0,0,185,61
0.993,0.32972972972972975,1.0,61,124,0,0,185,61
0.994,0.32972972972972975,1.0,61,124,0,0,185,61
0.995,0.32972972972972975,1.0,61,124,0,0,185,61
0.996,0.32972972972972975,1.0,61,124,0,0,185,61
0.997,0.32972972972972975,1.0,61,124,0,0,185,61
0.998,0.32972972972972975,1.0,61,124,0,0,185,61
0.999,0.32972972972972975,1.0,61,124,0,0,185,61
1.0,0.32972972972972975,1.0,61,124,0,0,185,61
