virus_id,host_id,virus_genus,host_name,status
1805463,89399,betacoronavirus,rhinolophus sinicus,correct
1805463,188571,betacoronavirus,rhinolophus pearsonii,correct
1805463,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
1805463,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
1805463,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
1805463,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
1805463,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
1805463,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
1805463,59478,betacoronavirus,rhinolophus clivosus,correct
1805463,59479,betacoronavirus,rhinolophus ferrumequinum,correct
1805463,342862,betacoronavirus,rhinolophus mehelyi,correct
1805463,519037,betacoronavirus,rhinolophus blasii,correct
1805463,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
1805463,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
1805463,77218,betacoronavirus,rhinolophus hipposideros,correct
1805463,1195082,betacoronavirus,triaenops menamena,host not in dataset
1805463,329870,betacoronavirus,triaenops persicus,correct
1805463,549403,betacoronavirus,triaenops afer,host not in dataset
1805463,3371112,betacoronavirus,lyroderma lyra,host not in dataset
1805463,124756,betacoronavirus,rhinopoma hardwickii,correct
3061635,110941,betacoronavirus,macronycteris commersonii,host not in dataset
3061635,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
3061635,188568,betacoronavirus,aselliscus stoliczkanus,correct
3061635,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
3061635,188569,betacoronavirus,hipposideros pratti,correct
3061635,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
3061635,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
3061635,186990,betacoronavirus,hipposideros armiger,correct
3061635,186991,betacoronavirus,hipposideros armiger,correct
3061635,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
3061635,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
3061635,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
3061635,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
3061635,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
3061635,302402,betacoronavirus,hipposideros caffer,correct
3061635,463808,betacoronavirus,hipposideros ruber,correct
3061635,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
3061635,58069,betacoronavirus,hipposideros galeritus,correct
3061635,159858,betacoronavirus,rhinolophus pusillus,correct
3061635,376555,betacoronavirus,rhinolophus pusillus,correct
3061635,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
3061635,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
3061635,196296,betacoronavirus,rhinolophus cornutus,correct
3061635,188572,betacoronavirus,rhinolophus rex,correct
3061635,196889,betacoronavirus,rhinolophus macrotis,correct
3061635,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
3061635,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
3061635,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
3061635,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
3061635,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
3061635,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
3061635,178895,betacoronavirus,rhinolophus creaghi,correct
3061635,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
3061635,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
3061635,59477,betacoronavirus,rhinolophus affinis,correct
3061635,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
3061635,89399,betacoronavirus,rhinolophus sinicus,correct
3061635,188571,betacoronavirus,rhinolophus pearsonii,correct
3061635,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
3061635,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
3061635,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
3061635,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
3061635,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
3061635,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
3061635,59478,betacoronavirus,rhinolophus clivosus,correct
3061635,59479,betacoronavirus,rhinolophus ferrumequinum,correct
3061635,342862,betacoronavirus,rhinolophus mehelyi,correct
3061635,519037,betacoronavirus,rhinolophus blasii,correct
3061635,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
3061635,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
3061635,77218,betacoronavirus,rhinolophus hipposideros,correct
3061635,1195082,betacoronavirus,triaenops menamena,host not in dataset
3061635,329870,betacoronavirus,triaenops persicus,correct
3061635,549403,betacoronavirus,triaenops afer,host not in dataset
3061635,3371112,betacoronavirus,lyroderma lyra,host not in dataset
3061635,124756,betacoronavirus,rhinopoma hardwickii,correct
3068888,110941,betacoronavirus,macronycteris commersonii,host not in dataset
3068888,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
3068888,188568,betacoronavirus,aselliscus stoliczkanus,correct
3068888,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
3068888,188569,betacoronavirus,hipposideros pratti,correct
3068888,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
3068888,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
3068888,186990,betacoronavirus,hipposideros armiger,correct
3068888,186991,betacoronavirus,hipposideros armiger,correct
3068888,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
3068888,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
3068888,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
3068888,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
3068888,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
3068888,302402,betacoronavirus,hipposideros caffer,correct
3068888,463808,betacoronavirus,hipposideros ruber,correct
3068888,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
3068888,58069,betacoronavirus,hipposideros galeritus,correct
3068888,159858,betacoronavirus,rhinolophus pusillus,correct
3068888,376555,betacoronavirus,rhinolophus pusillus,correct
3068888,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
3068888,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
3068888,196296,betacoronavirus,rhinolophus cornutus,correct
3068888,188572,betacoronavirus,rhinolophus rex,correct
3068888,196889,betacoronavirus,rhinolophus macrotis,correct
3068888,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
3068888,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
3068888,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
3068888,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
3068888,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
3068888,178895,betacoronavirus,rhinolophus creaghi,correct
3068888,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
3068888,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
3068888,59477,betacoronavirus,rhinolophus affinis,correct
3068888,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
3068888,476589,betacoronavirus,rhinolophus thomasi,correct
3068888,89399,betacoronavirus,rhinolophus sinicus,correct
3068888,188571,betacoronavirus,rhinolophus pearsonii,correct
3068888,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
3068888,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
3068888,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
3068888,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
3068888,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
3068888,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
3068888,59478,betacoronavirus,rhinolophus clivosus,correct
3068888,59479,betacoronavirus,rhinolophus ferrumequinum,correct
3068888,342862,betacoronavirus,rhinolophus mehelyi,correct
3068888,519037,betacoronavirus,rhinolophus blasii,correct
3068888,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
3068888,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
3068888,77218,betacoronavirus,rhinolophus hipposideros,correct
3068888,1195082,betacoronavirus,triaenops menamena,host not in dataset
3068888,329870,betacoronavirus,triaenops persicus,correct
3068888,549403,betacoronavirus,triaenops afer,host not in dataset
3068888,3371112,betacoronavirus,lyroderma lyra,host not in dataset
3068888,124756,betacoronavirus,rhinopoma hardwickii,correct
2833184,110941,betacoronavirus,macronycteris commersonii,host not in dataset
2833184,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
2833184,188568,betacoronavirus,aselliscus stoliczkanus,correct
2833184,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
2833184,188569,betacoronavirus,hipposideros pratti,correct
2833184,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
2833184,186990,betacoronavirus,hipposideros armiger,correct
2833184,186991,betacoronavirus,hipposideros armiger,correct
2833184,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
2833184,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
2833184,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
2833184,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
2833184,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
2833184,302402,betacoronavirus,hipposideros caffer,correct
2833184,463808,betacoronavirus,hipposideros ruber,correct
2833184,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
2833184,58069,betacoronavirus,hipposideros galeritus,correct
2833184,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
2833184,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
2833184,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
2833184,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
2833184,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
2833184,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
2833184,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
2833184,178895,betacoronavirus,rhinolophus creaghi,correct
2833184,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
2833184,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
2833184,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
2833184,476589,betacoronavirus,rhinolophus thomasi,correct
2833184,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
2833184,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
2833184,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
2833184,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
2833184,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
2833184,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
2833184,59478,betacoronavirus,rhinolophus clivosus,correct
2833184,342862,betacoronavirus,rhinolophus mehelyi,correct
2833184,519037,betacoronavirus,rhinolophus blasii,correct
2833184,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
2833184,1195082,betacoronavirus,triaenops menamena,host not in dataset
2833184,329870,betacoronavirus,triaenops persicus,correct
2833184,549403,betacoronavirus,triaenops afer,host not in dataset
2833184,3371112,betacoronavirus,lyroderma lyra,host not in dataset
2833184,124756,betacoronavirus,rhinopoma hardwickii,correct
864596,110941,betacoronavirus,macronycteris commersonii,host not in dataset
864596,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
864596,188568,betacoronavirus,aselliscus stoliczkanus,correct
864596,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
864596,188569,betacoronavirus,hipposideros pratti,correct
864596,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
864596,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
864596,186990,betacoronavirus,hipposideros armiger,correct
864596,186991,betacoronavirus,hipposideros armiger,correct
864596,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
864596,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
864596,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
864596,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
864596,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
864596,302402,betacoronavirus,hipposideros caffer,correct
864596,463808,betacoronavirus,hipposideros ruber,correct
864596,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
864596,58069,betacoronavirus,hipposideros galeritus,correct
864596,159858,betacoronavirus,rhinolophus pusillus,correct
864596,376555,betacoronavirus,rhinolophus pusillus,correct
864596,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
864596,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
864596,196296,betacoronavirus,rhinolophus cornutus,correct
864596,188572,betacoronavirus,rhinolophus rex,correct
864596,196889,betacoronavirus,rhinolophus macrotis,correct
864596,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
864596,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
864596,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
864596,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
864596,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
864596,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
864596,178895,betacoronavirus,rhinolophus creaghi,correct
864596,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
864596,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
864596,59477,betacoronavirus,rhinolophus affinis,correct
864596,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
864596,476589,betacoronavirus,rhinolophus thomasi,correct
864596,188571,betacoronavirus,rhinolophus pearsonii,correct
864596,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
864596,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
864596,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
864596,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
864596,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
864596,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
864596,59478,betacoronavirus,rhinolophus clivosus,correct
864596,59479,betacoronavirus,rhinolophus ferrumequinum,correct
864596,519037,betacoronavirus,rhinolophus blasii,correct
864596,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
864596,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
864596,77218,betacoronavirus,rhinolophus hipposideros,correct
864596,1195082,betacoronavirus,triaenops menamena,host not in dataset
864596,329870,betacoronavirus,triaenops persicus,correct
864596,549403,betacoronavirus,triaenops afer,host not in dataset
864596,3371112,betacoronavirus,lyroderma lyra,host not in dataset
3068538,110941,betacoronavirus,macronycteris commersonii,host not in dataset
3068538,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
3068538,188568,betacoronavirus,aselliscus stoliczkanus,correct
3068538,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
3068538,188569,betacoronavirus,hipposideros pratti,correct
3068538,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
3068538,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
3068538,186990,betacoronavirus,hipposideros armiger,correct
3068538,186991,betacoronavirus,hipposideros armiger,correct
3068538,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
3068538,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
3068538,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
3068538,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
3068538,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
3068538,302402,betacoronavirus,hipposideros caffer,correct
3068538,463808,betacoronavirus,hipposideros ruber,correct
3068538,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
3068538,58069,betacoronavirus,hipposideros galeritus,correct
3068538,376555,betacoronavirus,rhinolophus pusillus,correct
3068538,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
3068538,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
3068538,196296,betacoronavirus,rhinolophus cornutus,correct
3068538,188572,betacoronavirus,rhinolophus rex,correct
3068538,196889,betacoronavirus,rhinolophus macrotis,correct
3068538,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
3068538,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
3068538,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
3068538,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
3068538,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
3068538,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
3068538,178895,betacoronavirus,rhinolophus creaghi,correct
3068538,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
3068538,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
3068538,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
3068538,89399,betacoronavirus,rhinolophus sinicus,correct
3068538,188571,betacoronavirus,rhinolophus pearsonii,correct
3068538,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
3068538,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
3068538,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
3068538,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
3068538,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
3068538,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
3068538,59478,betacoronavirus,rhinolophus clivosus,correct
3068538,59479,betacoronavirus,rhinolophus ferrumequinum,correct
3068538,342862,betacoronavirus,rhinolophus mehelyi,correct
3068538,519037,betacoronavirus,rhinolophus blasii,correct
3068538,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
3068538,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
3068538,77218,betacoronavirus,rhinolophus hipposideros,correct
3068538,1195082,betacoronavirus,triaenops menamena,host not in dataset
3068538,329870,betacoronavirus,triaenops persicus,correct
3068538,549403,betacoronavirus,triaenops afer,host not in dataset
3068538,3371112,betacoronavirus,lyroderma lyra,host not in dataset
3068538,124756,betacoronavirus,rhinopoma hardwickii,correct
694009,110941,betacoronavirus,macronycteris commersonii,host not in dataset
694009,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
694009,188568,betacoronavirus,aselliscus stoliczkanus,correct
694009,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
694009,188569,betacoronavirus,hipposideros pratti,correct
694009,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
694009,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
694009,186991,betacoronavirus,hipposideros armiger,correct
694009,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
694009,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
694009,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
694009,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
694009,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
694009,302402,betacoronavirus,hipposideros caffer,correct
694009,463808,betacoronavirus,hipposideros ruber,correct
694009,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
694009,58069,betacoronavirus,hipposideros galeritus,correct
694009,376555,betacoronavirus,rhinolophus pusillus,correct
694009,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
694009,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
694009,188572,betacoronavirus,rhinolophus rex,correct
694009,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
694009,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
694009,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
694009,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
694009,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
694009,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
694009,178895,betacoronavirus,rhinolophus creaghi,correct
694009,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
694009,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
694009,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
694009,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
694009,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
694009,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
694009,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
694009,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
694009,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
694009,59478,betacoronavirus,rhinolophus clivosus,correct
694009,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
694009,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
694009,77218,betacoronavirus,rhinolophus hipposideros,correct
694009,1195082,betacoronavirus,triaenops menamena,host not in dataset
694009,329870,betacoronavirus,triaenops persicus,correct
694009,549403,betacoronavirus,triaenops afer,host not in dataset
694009,3371112,betacoronavirus,lyroderma lyra,host not in dataset
694009,124756,betacoronavirus,rhinopoma hardwickii,correct
3418604,110941,betacoronavirus,macronycteris commersonii,host not in dataset
3418604,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
3418604,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
3418604,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
3418604,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
3418604,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
3418604,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
3418604,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
3418604,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
3418604,302402,betacoronavirus,hipposideros caffer,correct
3418604,463808,betacoronavirus,hipposideros ruber,correct
3418604,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
3418604,58069,betacoronavirus,hipposideros galeritus,correct
3418604,376555,betacoronavirus,rhinolophus pusillus,correct
3418604,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
3418604,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
3418604,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
3418604,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
3418604,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
3418604,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
3418604,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
3418604,178895,betacoronavirus,rhinolophus creaghi,correct
3418604,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
3418604,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
3418604,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
3418604,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
3418604,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
3418604,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
3418604,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
3418604,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
3418604,59478,betacoronavirus,rhinolophus clivosus,correct
3418604,342862,betacoronavirus,rhinolophus mehelyi,correct
3418604,519037,betacoronavirus,rhinolophus blasii,correct
3418604,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
3418604,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
3418604,77218,betacoronavirus,rhinolophus hipposideros,correct
3418604,1195082,betacoronavirus,triaenops menamena,host not in dataset
3418604,329870,betacoronavirus,triaenops persicus,correct
3418604,549403,betacoronavirus,triaenops afer,host not in dataset
3418604,3371112,betacoronavirus,lyroderma lyra,host not in dataset
3418604,124756,betacoronavirus,rhinopoma hardwickii,correct
2913380,110941,,macronycteris commersonii,virus_unknown
2913380,2603869,,macronycteris vittatus,virus_unknown
2913380,188568,,aselliscus stoliczkanus,virus_unknown
2913380,1207989,,hipposideros lekaguli,virus_unknown
2913380,188569,,hipposideros pratti,virus_unknown
2913380,175524,,hipposideros larvatus,virus_unknown
2913380,186990,,hipposideros armiger,virus_unknown
2913380,186991,,hipposideros armiger,virus_unknown
2913380,157961,,hipposideros bicolor,virus_unknown
2913380,270698,,hipposideros cineraceus,virus_unknown
2913380,334201,,hipposideros pomona,virus_unknown
2913380,249020,,hipposideros abae,virus_unknown
2913380,584995,,hipposideros fuliginosus,virus_unknown
2913380,463808,,hipposideros ruber,virus_unknown
2913380,58069,,hipposideros galeritus,virus_unknown
2913380,159858,,rhinolophus pusillus,virus_unknown
2913380,376555,,rhinolophus pusillus,virus_unknown
2913380,169756,,rhinolophus monoceros,virus_unknown
2913380,188570,,rhinolophus lepidus,virus_unknown
2913380,196296,,rhinolophus cornutus,virus_unknown
2913380,188572,,rhinolophus rex,virus_unknown
2913380,196889,,rhinolophus macrotis,virus_unknown
2913380,867892,,rhinolophus siamensis,virus_unknown
2913380,476588,,rhinolophus marshalli,virus_unknown
2913380,337452,,rhinolophus borneensis,virus_unknown
2913380,76837,,rhinolophus philippinensis,virus_unknown
2913380,320431,,rhinolophus acuminatus,virus_unknown
2913380,608659,,rhinolophus malayanus,virus_unknown
2913380,178895,,rhinolophus creaghi,virus_unknown
2913380,76834,,rhinolophus arcuatus,virus_unknown
2913380,608708,,rhinolophus shameli,virus_unknown
2913380,59477,,rhinolophus affinis,virus_unknown
2913380,430491,,rhinolophus stheno,virus_unknown
2913380,476589,,rhinolophus thomasi,virus_unknown
2913380,89399,,rhinolophus sinicus,virus_unknown
2913380,188571,,rhinolophus pearsonii,virus_unknown
2913380,249024,,rhinolophus alcyone,virus_unknown
2913380,2603865,,rhinolophus lobatus,virus_unknown
2913380,2603866,,rhinolophus rhodesiae,virus_unknown
2913380,519041,,rhinolophus simulator,virus_unknown
2913380,302408,,rhinolophus capensis,virus_unknown
2913380,49443,,rhinolophus darlingi,virus_unknown
2913380,59478,,rhinolophus clivosus,virus_unknown
2913380,59479,,rhinolophus ferrumequinum,virus_unknown
2913380,342862,,rhinolophus mehelyi,virus_unknown
2913380,519037,,rhinolophus blasii,virus_unknown
2913380,337453,,rhinolophus luctus,virus_unknown
2913380,430492,,rhinolophus trifoliatus,virus_unknown
2913380,77218,,rhinolophus hipposideros,virus_unknown
2913380,1195082,,triaenops menamena,virus_unknown
2913380,329870,,triaenops persicus,virus_unknown
2913380,549403,,triaenops afer,virus_unknown
2913380,3371112,,lyroderma lyra,virus_unknown
2913380,124756,,rhinopoma hardwickii,virus_unknown
989337,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
989337,188568,betacoronavirus,aselliscus stoliczkanus,correct
989337,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
989337,188569,betacoronavirus,hipposideros pratti,correct
989337,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
989337,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
989337,186990,betacoronavirus,hipposideros armiger,correct
989337,186991,betacoronavirus,hipposideros armiger,correct
989337,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
989337,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
989337,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
